,date,type,price_total
1201,2019-01-27,retail_recreational,1955943.0499999747
1202,2019-01-27,wholesale,4676371.050000002
1203,2019-01-28,retail_medical,321998.8399999932
1204,2019-01-28,retail_recreational,2002501.169999982
1205,2019-01-28,wholesale,40246989.63999998
1206,2019-01-29,retail_medical,342856.83999999973
1207,2019-01-29,retail_recreational,2128956.2399999783
1208,2019-01-29,wholesale,4372534.630000002
1209,2019-01-30,retail_medical,367937.1699999986
1210,2019-01-30,retail_recreational,2408399.7000000067
1211,2019-01-30,wholesale,3674559.6199999996
1212,2019-01-31,retail_medical,552177.1400000101
1213,2019-01-31,retail_recreational,3740668.579999938
1214,2019-01-31,wholesale,2753990.1799999997
1215,2019-02-01,retail_medical,519816.24999999825
1216,2019-02-01,retail_recreational,2858544.1399999796
1217,2019-02-01,wholesale,528520.88
1218,2019-02-02,retail_medical,409556.6500000047
1219,2019-02-02,retail_recreational,2114647.049999959
1220,2019-02-02,wholesale,604788.1400000001
1221,2019-02-03,retail_medical,269648.399999998
1222,2019-02-03,retail_recreational,1722797.7499999637
1223,2019-02-03,wholesale,2864056.3800000018
1224,2019-02-04,retail_medical,328519.88999999955
1225,2019-02-04,retail_recreational,2356046.749999983
1226,2019-02-04,wholesale,3871466.340000001
1227,2019-02-05,retail_medical,398565.7600000018
1228,2019-02-05,retail_recreational,2500955.7399999853
1229,2019-02-05,wholesale,3972730.249999996
1230,2019-02-06,retail_medical,458936.29000000056
1231,2019-02-06,retail_recreational,3159336.0999999885
1232,2019-02-06,wholesale,4117717.1600000025
1233,2019-02-07,retail_medical,733702.3100000115
1234,2019-02-07,retail_recreational,3746754.689999846
1235,2019-02-07,wholesale,2389761.2499999977
1236,2019-02-08,retail_medical,335338.2400000027
1237,2019-02-08,retail_recreational,1660456.1199999785
1238,2019-02-08,wholesale,523433.1599999999
1239,2019-02-09,retail_medical,294710.85000000114
1240,2019-02-09,retail_recreational,1990056.3499999621
1241,2019-02-09,wholesale,967988.5300000001
1242,2019-02-10,retail_medical,281956.2199999987
1243,2019-02-10,retail_recreational,1780102.109999948
1244,2019-02-10,wholesale,2786401.6100000003
1245,2019-02-11,retail_medical,285932.0799999981
1246,2019-02-11,retail_recreational,2089855.3399999673
1247,2019-02-11,wholesale,3448834.589999997
1248,2019-02-12,retail_medical,370771.7199999926
1249,2019-02-12,retail_recreational,2546265.6600000183
1250,2019-02-12,wholesale,4817754.7100000065
1251,2019-02-13,retail_medical,418139.9500000065
1252,2019-02-13,retail_recreational,2663136.729999982
1253,2019-02-13,wholesale,4157883.409999999
1254,2019-02-14,retail_medical,470818.11999999837
1255,2019-02-14,retail_recreational,3213593.4399999897
1256,2019-02-14,wholesale,3919356.9399999967
1257,2019-02-15,retail_medical,494894.440000009
1258,2019-02-15,retail_recreational,2749993.959999978
1259,2019-02-15,wholesale,873128.2799999998
1260,2019-02-16,retail_medical,366008.059999996
1261,2019-02-16,retail_recreational,2145941.429999975
1262,2019-02-16,wholesale,2212947.95
1263,2019-02-17,retail_medical,332595.08999999915
1264,2019-02-17,retail_recreational,2149072.079999982
1265,2019-02-17,wholesale,5233407.899999998
1266,2019-02-18,retail_medical,330488.9999999977
1267,2019-02-18,retail_recreational,2094605.3999999866
1268,2019-02-18,wholesale,4437314.819999998
1269,2019-02-19,retail_medical,374935.7700000005
1270,2019-02-19,retail_recreational,2420866.220000012
1271,2019-02-19,wholesale,3680939.1699999957
1272,2019-02-20,retail_medical,383692.34000000654
1273,2019-02-20,retail_recreational,2443574.309999972
1274,2019-02-20,wholesale,3557254.690000002
1275,2019-02-21,retail_medical,464862.2200000039
1276,2019-02-21,retail_recreational,3259124.5699999803
1277,2019-02-21,wholesale,2796413.669999999
1278,2019-02-22,retail_medical,464496.15000000945
1279,2019-02-22,retail_recreational,2756368.030000013
1280,2019-02-22,wholesale,837169.9200000002
1281,2019-02-23,retail_medical,368641.240000003
1282,2019-02-23,retail_recreational,2113789.2599999835
1283,2019-02-23,wholesale,461556.20999999996
1284,2019-02-24,retail_medical,337903.0299999962
1285,2019-02-24,retail_recreational,2167235.229999983
1286,2019-02-24,wholesale,4068748.959999998
1287,2019-02-25,retail_medical,365534.15000000055
1288,2019-02-25,retail_recreational,2187512.3099999884
1289,2019-02-25,wholesale,4703193.710000002
1290,2019-02-26,retail_medical,409870.8800000044
1291,2019-02-26,retail_recreational,2524193.619999999
1292,2019-02-26,wholesale,4533645.370000006
1293,2019-02-27,retail_medical,408627.6799999969
1294,2019-02-27,retail_recreational,2574516.130000017
1295,2019-02-27,wholesale,4657772.879999999
1296,2019-02-28,retail_medical,589046.4800000094
1297,2019-02-28,retail_recreational,3801335.1999999387
1298,2019-02-28,wholesale,2974288.949999998
1299,2019-03-01,retail_medical,530496.0200000083
1300,2019-03-01,retail_recreational,2900286.969999978
1301,2019-03-01,wholesale,618405.1500000001
1302,2019-03-02,retail_medical,409871.00999999937
1303,2019-03-02,retail_recreational,2248865.7299999674
1304,2019-03-02,wholesale,802893.0699999997
1305,2019-03-03,retail_medical,361404.3699999959
1306,2019-03-03,retail_recreational,2219021.040000006
1307,2019-03-03,wholesale,4585157.999999994
1308,2019-03-04,retail_medical,384079.1499999983
1309,2019-03-04,retail_recreational,2304835.889999991
1310,2019-03-04,wholesale,4500609.479999994
1311,2019-03-05,retail_medical,385782.0400000047
1312,2019-03-05,retail_recreational,2400267.1500000083
1313,2019-03-05,wholesale,3987152.8799999957
1314,2019-03-06,retail_medical,400353.8200000005
1315,2019-03-06,retail_recreational,2450336.6899999664
1316,2019-03-06,wholesale,3904011.4699999983
1317,2019-03-07,retail_medical,474567.36000000214
1318,2019-03-07,retail_recreational,3238469.3299999656
1319,2019-03-07,wholesale,3338765.569999998
1320,2019-03-08,retail_medical,486340.640000007
1321,2019-03-08,retail_recreational,2796865.3899999885
1322,2019-03-08,wholesale,853086.89
1323,2019-03-09,retail_medical,401456.6900000062
1324,2019-03-09,retail_recreational,2174386.9600000004
1325,2019-03-09,wholesale,1172745.33
1326,2019-03-10,retail_medical,345013.4999999982
1327,2019-03-10,retail_recreational,2200469.0399999656
1328,2019-03-10,wholesale,4464913.769999995
1329,2019-03-11,retail_medical,349518.01999999693
1330,2019-03-11,retail_recreational,2173144.700000008
1331,2019-03-11,wholesale,4090797.350000004
1332,2019-03-12,retail_medical,374207.1900000005
1333,2019-03-12,retail_recreational,2386514.480000007
1334,2019-03-12,wholesale,3600629.869999994
1335,2019-03-13,retail_medical,371640.5100000022
1336,2019-03-13,retail_recreational,2407371.1199999917
1337,2019-03-13,wholesale,4444770.809999997
1338,2019-03-14,retail_medical,483502.40000000066
1339,2019-03-14,retail_recreational,3402888.739999972
1340,2019-03-14,wholesale,2960187.6399999997
1341,2019-03-15,retail_medical,462631.9500000071
1342,2019-03-15,retail_recreational,2797512.5999999787
1343,2019-03-15,wholesale,482132.27
1344,2019-03-16,retail_medical,374946.10000000795
1345,2019-03-16,retail_recreational,2326457.4599999613
1346,2019-03-16,wholesale,613640.58
1347,2019-03-17,retail_medical,325225.0099999955
1348,2019-03-17,retail_recreational,2105123.4999999735
1349,2019-03-17,wholesale,5342828.479999997
1350,2019-03-18,retail_medical,341653.3599999981
1351,2019-03-18,retail_recreational,2177160.149999979
1352,2019-03-18,wholesale,4419070.709999992
1353,2019-03-19,retail_medical,385830.6200000002
1354,2019-03-19,retail_recreational,2439058.98
1355,2019-03-19,wholesale,4666753.210000002
1356,2019-03-20,retail_medical,375437.8499999994
1357,2019-03-20,retail_recreational,2445363.369999997
1358,2019-03-20,wholesale,4464747.73
1359,2019-03-21,retail_medical,451064.3300000021
1360,2019-03-21,retail_recreational,3230363.270000003
1361,2019-03-21,wholesale,2948350.579999999
1362,2019-03-22,retail_medical,449944.48000000726
1363,2019-03-22,retail_recreational,2751671.1799999676
1364,2019-03-22,wholesale,425719.2600000001
1365,2019-03-23,retail_medical,361663.90000000194
1366,2019-03-23,retail_recreational,2184206.069999977
1367,2019-03-23,wholesale,600941.5799999998
1368,2019-03-24,retail_medical,332605.6199999968
1369,2019-03-24,retail_recreational,2151304.030000001
1370,2019-03-24,wholesale,4022710.3599999947
1371,2019-03-25,retail_medical,342681.54999999475
1372,2019-03-25,retail_recreational,2223234.569999999
1373,2019-03-25,wholesale,4122564.9799999963
1374,2019-03-26,retail_medical,365360.1299999968
1375,2019-03-26,retail_recreational,2277838.8799999855
1376,2019-03-26,wholesale,4669268.559999994
1377,2019-03-27,retail_medical,360467.7100000041
1378,2019-03-27,retail_recreational,2318468.7899999726
1379,2019-03-27,wholesale,5358518.780000008
1380,2019-03-28,retail_medical,471732.2700000037
1381,2019-03-28,retail_recreational,3299686.859999979
1382,2019-03-28,wholesale,4493523.12
1383,2019-03-29,retail_medical,466425.0199999982
1384,2019-03-29,retail_recreational,2767068.999999991
1385,2019-03-29,wholesale,622618.3499999997
1386,2019-03-30,retail_medical,378365.95000000246
1387,2019-03-30,retail_recreational,2275067.41999998
1388,2019-03-30,wholesale,611011.7600000001
1389,2019-03-31,retail_medical,392116.6399999997
1390,2019-03-31,retail_recreational,2586597.049999999
1391,2019-03-31,wholesale,4258933.37
1392,2019-04-01,retail_medical,361367.62999999814
1393,2019-04-01,retail_recreational,2278978.5299999933
1394,2019-04-01,wholesale,3918898.5800000005
1395,2019-04-02,retail_medical,414097.1000000059
1396,2019-04-02,retail_recreational,2644788.269999986
1397,2019-04-02,wholesale,4320088.8199999975
1398,2019-04-03,retail_medical,382883.76000000414
1399,2019-04-03,retail_recreational,2521734.409999985
1400,2019-04-03,wholesale,4988168.959999995
1401,2019-04-04,retail_medical,467345.9000000064
1402,2019-04-04,retail_recreational,3408401.6799999545
1403,2019-04-04,wholesale,3129294.5699999984
1404,2019-04-05,retail_medical,451302.460000008
1405,2019-04-05,retail_recreational,2873321.7299999967
1406,2019-04-05,wholesale,602902.31
1407,2019-04-06,retail_medical,371397.6999999979
1408,2019-04-06,retail_recreational,2268346.7499999846
1409,2019-04-06,wholesale,658894.16
1410,2019-04-07,retail_medical,336938.15999999456
1411,2019-04-07,retail_recreational,2211528.8099999926
1412,2019-04-07,wholesale,4122701.0199999916
1413,2019-04-08,retail_medical,349687.06999999605
1414,2019-04-08,retail_recreational,2206003.5399999996
1415,2019-04-08,wholesale,4902236.209999999
1416,2019-04-09,retail_medical,380701.270000003
1417,2019-04-09,retail_recreational,2441283.909999982
1418,2019-04-09,wholesale,4940098.620000001
1419,2019-04-10,retail_medical,361580.3299999967
1420,2019-04-10,retail_recreational,2446168.919999979
1421,2019-04-10,wholesale,5035870.660000005
1422,2019-04-11,retail_medical,450794.08000000333
1423,2019-04-11,retail_recreational,3207952.1599999866
1424,2019-04-11,wholesale,4693868.909999998
1425,2019-04-12,retail_medical,450929.23999999766
1426,2019-04-12,retail_recreational,2784312.690000003
1427,2019-04-12,wholesale,1121205.8599999999
1428,2019-04-13,retail_medical,360038.81000000343
1429,2019-04-13,retail_recreational,2189077.7699999777
1430,2019-04-13,wholesale,1584910.3200000003
1431,2019-04-14,retail_medical,336784.8099999952
1432,2019-04-14,retail_recreational,2285805.169999978
1433,2019-04-14,wholesale,5297149.960000002
1434,2019-04-15,retail_medical,351181.26999999816
1435,2019-04-15,retail_recreational,2261974.8000000007
1436,2019-04-15,wholesale,5716245.020000001
1437,2019-04-16,retail_medical,371884.1999999998
1438,2019-04-16,retail_recreational,2583311.8099999963
1439,2019-04-16,wholesale,5712634.999999992
1440,2019-04-17,retail_medical,375049.8300000054
1441,2019-04-17,retail_recreational,2550643.2399999774
1442,2019-04-17,wholesale,5359128.709999998
1443,2019-04-18,retail_medical,505957.99000000587
1444,2019-04-18,retail_recreational,3873989.779999916
1445,2019-04-18,wholesale,3700836.8599999985
1446,2019-04-19,retail_medical,968583.4699999777
1447,2019-04-19,retail_recreational,6656552.189999961
1448,2019-04-19,wholesale,980930.0899999999
1449,2019-04-20,retail_medical,375247.8799999969
1450,2019-04-20,retail_recreational,1615939.6299999766
1451,2019-04-20,wholesale,490052.84000000014
1452,2019-04-21,retail_medical,263160.4399999964
1453,2019-04-21,retail_recreational,1877826.4599999671
1454,2019-04-21,wholesale,3341600.2100000004
1455,2019-04-22,retail_medical,294582.95999999845
1456,2019-04-22,retail_recreational,1915707.5899999824
1457,2019-04-22,wholesale,4307943.33
1458,2019-04-23,retail_medical,320535.9699999986
1459,2019-04-23,retail_recreational,2148380.620000009
1460,2019-04-23,wholesale,5026773.809999996
1461,2019-04-24,retail_medical,336939.12999999966
1462,2019-04-24,retail_recreational,2297376.0499999756
1463,2019-04-24,wholesale,11104191.939999996
1464,2019-04-25,retail_medical,431911.7000000042
1465,2019-04-25,retail_recreational,3046745.9399999706
1466,2019-04-25,wholesale,3670276.089999999
1467,2019-04-26,retail_medical,416429.2800000053
1468,2019-04-26,retail_recreational,2612437.2900000014
1469,2019-04-26,wholesale,996761.4700000001
1470,2019-04-27,retail_medical,335943.97999999835
1471,2019-04-27,retail_recreational,2102056.1599999783
1472,2019-04-27,wholesale,519405.06999999995
1473,2019-04-28,retail_medical,305448.72999999835
1474,2019-04-28,retail_recreational,2135227.979999997
1475,2019-04-28,wholesale,4451334.680000001
1476,2019-04-29,retail_medical,335992.76999999775
1477,2019-04-29,retail_recreational,2352931.079999992
1478,2019-04-29,wholesale,4127319.1000000043
1479,2019-04-30,retail_medical,424204.9100000012
1480,2019-04-30,retail_recreational,2800791.219999993
1481,2019-04-30,wholesale,3711274.3100000033
1482,2019-05-01,retail_medical,389507.43999999756
1483,2019-05-01,retail_recreational,2478981.139999978
1484,2019-05-01,wholesale,3121858.340000001
1485,2019-05-02,retail_medical,489656.0599999993
1486,2019-05-02,retail_recreational,3650426.1799999527
1487,2019-05-02,wholesale,2923541.949999999
1488,2019-05-03,retail_medical,462817.1500000031
1489,2019-05-03,retail_recreational,2833852.9499999885
1490,2019-05-03,wholesale,527750.4699999999
1491,2019-05-04,retail_medical,377977.0699999989
1492,2019-05-04,retail_recreational,2309109.389999977
1493,2019-05-04,wholesale,648931.3600000001
1494,2019-05-05,retail_medical,334051.119999996
1495,2019-05-05,retail_recreational,2249948.3200000064
1496,2019-05-05,wholesale,3937418.1099999985
1497,2019-05-06,retail_medical,347904.6999999987
1498,2019-05-06,retail_recreational,2244241.2599999914
1499,2019-05-06,wholesale,4307581.090000004
1500,2019-05-07,retail_medical,378603.1999999999
1501,2019-05-07,retail_recreational,2359879.430000014
1502,2019-05-07,wholesale,4035311.1699999995
1503,2019-05-08,retail_medical,372110.52999999747
1504,2019-05-08,retail_recreational,2469529.7700000256
1505,2019-05-08,wholesale,4093136.9899999974
1506,2019-05-09,retail_medical,458875.22000000085
1507,2019-05-09,retail_recreational,3333763.300000005
1508,2019-05-09,wholesale,3660772.710000003
1509,2019-05-10,retail_medical,442365.78000000736
1510,2019-05-10,retail_recreational,2792520.970000025
1511,2019-05-10,wholesale,583260.1600000003
1512,2019-05-11,retail_medical,358262.3500000003
1513,2019-05-11,retail_recreational,2290604.719999967
1514,2019-05-11,wholesale,357729.37
1515,2019-05-12,retail_medical,311663.0499999979
1516,2019-05-12,retail_recreational,2156091.8499999973
1517,2019-05-12,wholesale,3737651.8099999977
1518,2019-05-13,retail_medical,340353.4099999927
1519,2019-05-13,retail_recreational,2206128.599999985
1520,2019-05-13,wholesale,3914295.39
1521,2019-05-14,retail_medical,370432.1399999963
1522,2019-05-14,retail_recreational,2516857.7000000076
1523,2019-05-14,wholesale,3911222.1799999992
1524,2019-05-15,retail_medical,390317.5600000068
1525,2019-05-15,retail_recreational,2552663.8499999736
1526,2019-05-15,wholesale,4197571.089999997
1527,2019-05-16,retail_medical,457488.9200000098
1528,2019-05-16,retail_recreational,3470946.029999938
1529,2019-05-16,wholesale,3434508.510000001
1530,2019-05-17,retail_medical,452365.21000000637
1531,2019-05-17,retail_recreational,2837225.9700000277
1532,2019-05-17,wholesale,815657.0999999997
1533,2019-05-18,retail_medical,361354.4200000047
1534,2019-05-18,retail_recreational,2299923.0199999674
1535,2019-05-18,wholesale,594714.1399999999
1536,2019-05-19,retail_medical,338796.37999999995
1537,2019-05-19,retail_recreational,2363588.2899999884
1538,2019-05-19,wholesale,4037364.4899999974
1539,2019-05-20,retail_medical,353673.57999999984
1540,2019-05-20,retail_recreational,2351529.309999984
1541,2019-05-20,wholesale,3814987.7699999977
1542,2019-05-21,retail_medical,372533.38000000257
1543,2019-05-21,retail_recreational,2551494.600000028
1544,2019-05-21,wholesale,6359620.139999997
1545,2019-05-22,retail_medical,384149.9300000013
1546,2019-05-22,retail_recreational,2677394.649999965
1547,2019-05-22,wholesale,3898502.1000000034
1548,2019-05-23,retail_medical,490328.2799999989
1549,2019-05-23,retail_recreational,3723245.0499998843
1550,2019-05-23,wholesale,2861061.789999999
1551,2019-05-24,retail_medical,455409.96000000025
1552,2019-05-24,retail_recreational,2923011.129999993
1553,2019-05-24,wholesale,635154.9199999999
1554,2019-05-25,retail_medical,352068.90000000014
1555,2019-05-25,retail_recreational,2331352.279999963
1556,2019-05-25,wholesale,300679.22999999986
1557,2019-05-26,retail_medical,322313.89999999973
1558,2019-05-26,retail_recreational,2254851.520000013
1559,2019-05-26,wholesale,3677304.6699999985
1560,2019-05-27,retail_medical,307799.76999999717
1561,2019-05-27,retail_recreational,2209335.209999985
1562,2019-05-27,wholesale,4246608.249999999
1563,2019-05-28,retail_medical,335704.3099999972
1564,2019-05-28,retail_recreational,2331924.630000003
1565,2019-05-28,wholesale,43869662.6800001
1566,2019-05-29,retail_medical,353512.700000002
1567,2019-05-29,retail_recreational,2507833.469999977
1568,2019-05-29,wholesale,6819336.3100000005
1569,2019-05-30,retail_medical,481223.0100000074
1570,2019-05-30,retail_recreational,3781544.9899998484
1571,2019-05-30,wholesale,5353054.220000002
1572,2019-05-31,retail_medical,458154.9699999964
1573,2019-05-31,retail_recreational,3043715.879999963
1574,2019-05-31,wholesale,504484.5599999999
1575,2019-06-01,retail_medical,360099.0999999988
1576,2019-06-01,retail_recreational,2314489.100000004
1577,2019-06-01,wholesale,620791.2799999999
1578,2019-06-02,retail_medical,363423.5499999988
1579,2019-06-02,retail_recreational,2595681.720000023
1580,2019-06-02,wholesale,4148663.6799999946
1581,2019-06-03,retail_medical,363698.2999999948
1582,2019-06-03,retail_recreational,2381033.299999991
1583,2019-06-03,wholesale,4324632.670000003
1584,2019-06-04,retail_medical,384417.54000000504
1585,2019-06-04,retail_recreational,2629202.2900000196
1586,2019-06-04,wholesale,4310270.679999996
1587,2019-06-05,retail_medical,385815.4699999968
1588,2019-06-05,retail_recreational,2700797.449999999
1589,2019-06-05,wholesale,96371687.32000001
1590,2019-06-06,retail_medical,465445.36000000726
1591,2019-06-06,retail_recreational,3544884.909999903
1592,2019-06-06,wholesale,3113298.4500000007
1593,2019-06-07,retail_medical,444489.5599999996
1594,2019-06-07,retail_recreational,2963392.7500000116
1595,2019-06-07,wholesale,869860.19
1596,2019-06-08,retail_medical,360551.0100000038
1597,2019-06-08,retail_recreational,2342850.4000000055
1598,2019-06-08,wholesale,601851.8099999999
1599,2019-06-09,retail_medical,332770.11999999813
1600,2019-06-09,retail_recreational,2414504.3999999953
1601,2019-06-09,wholesale,5509712.700000001
1602,2019-06-10,retail_medical,343513.84999999905
1603,2019-06-10,retail_recreational,2355497.580000044
1604,2019-06-10,wholesale,5306200.000000001
1605,2019-06-11,retail_medical,361323.7300000012
1606,2019-06-11,retail_recreational,2541734.3900000234
1607,2019-06-11,wholesale,4205568.269999999
1608,2019-06-12,retail_medical,381609.6400000049
1609,2019-06-12,retail_recreational,2639417.600000002
1610,2019-06-12,wholesale,4963224.559999996
1611,2019-06-13,retail_medical,468236.6900000069
1612,2019-06-13,retail_recreational,3603871.979999838
1613,2019-06-13,wholesale,3673343.2499999995
1614,2019-06-14,retail_medical,445344.90000000887
1615,2019-06-14,retail_recreational,2932638.459999967
1616,2019-06-14,wholesale,691232.1900000001
1617,2019-06-15,retail_medical,381960.34000000264
1618,2019-06-15,retail_recreational,2479708.0899999323
1619,2019-06-15,wholesale,822769.5799999997
1620,2019-06-16,retail_medical,336951.86000000074
1621,2019-06-16,retail_recreational,2354071.4200000362
1622,2019-06-16,wholesale,4218955.340000002
1623,2019-06-17,retail_medical,347699.53999999847
1624,2019-06-17,retail_recreational,2374001.5800000406
1625,2019-06-17,wholesale,4779749.510000001
1626,2019-06-18,retail_medical,362831.3600000013
1627,2019-06-18,retail_recreational,2587485.4300000183
1628,2019-06-18,wholesale,6354821.000000005
1629,2019-06-19,retail_medical,388376.6399999991
1630,2019-06-19,retail_recreational,2794959.0000000177
1631,2019-06-19,wholesale,10760939.920000002
1632,2019-06-20,retail_medical,467321.1000000075
1633,2019-06-20,retail_recreational,3621240.759999952
1634,2019-06-20,wholesale,3499687.1100000017
1635,2019-06-21,retail_medical,430161.2099999983
1636,2019-06-21,retail_recreational,2939965.949999983
1637,2019-06-21,wholesale,908522.6699999999
1638,2019-06-22,retail_medical,357256.27000000107
1639,2019-06-22,retail_recreational,2391422.1799999834
1640,2019-06-22,wholesale,520191.52000000025
1641,2019-06-23,retail_medical,312781.8399999971
1642,2019-06-23,retail_recreational,2440249.7700000145
1643,2019-06-23,wholesale,5649790.800000001
1644,2019-06-24,retail_medical,375022.8800000013
1645,2019-06-24,retail_recreational,2508952.899999991
1646,2019-06-24,wholesale,7085904.840000004
1647,2019-06-25,retail_medical,368884.69000000326
1648,2019-06-25,retail_recreational,2616086.7900000187
1649,2019-06-25,wholesale,4521788.060000007
1650,2019-06-26,retail_medical,371735.7399999974
1651,2019-06-26,retail_recreational,2768880.2100000056
1652,2019-06-26,wholesale,5555990.940000005
1653,2019-06-27,retail_medical,460970.76000001485
1654,2019-06-27,retail_recreational,3754362.119999904
1655,2019-06-27,wholesale,5698966.459999993
1656,2019-06-28,retail_medical,450412.720000017
1657,2019-06-28,retail_recreational,3085712.210000022
1658,2019-06-28,wholesale,745751.7100000002
1659,2019-06-29,retail_medical,361629.00999999745
1660,2019-06-29,retail_recreational,2529190.1799999774
1661,2019-06-29,wholesale,484884.8699999998
1662,2019-06-30,retail_medical,392403.19000000897
1663,2019-06-30,retail_recreational,2883876.3399999696
1664,2019-06-30,wholesale,6219257.419999989
1665,2019-07-01,retail_medical,387839.750000005
1666,2019-07-01,retail_recreational,2812081.7899999795
1667,2019-07-01,wholesale,4366150.889999994
1668,2019-07-02,retail_medical,513112.59999999375
1669,2019-07-02,retail_recreational,3913942.0199998915
1670,2019-07-02,wholesale,5815578.760000003
1671,2019-07-03,retail_medical,483099.54000001244
1672,2019-07-03,retail_recreational,2974727.26999995
1673,2019-07-03,wholesale,1793345.4299999997
1674,2019-07-04,retail_medical,379241.19000000786
1675,2019-07-04,retail_recreational,3176375.119999953
1676,2019-07-04,wholesale,3530709.1299999976
1677,2019-07-05,retail_medical,396799.84999999695
1678,2019-07-05,retail_recreational,2797491.509999999
1679,2019-07-05,wholesale,1304729.0000000002
1680,2019-07-06,retail_medical,337146.8700000028
1681,2019-07-06,retail_recreational,2354189.0100000147
1682,2019-07-06,wholesale,995102.1700000002
1683,2019-07-07,retail_medical,339006.1299999955
1684,2019-07-07,retail_recreational,2498135.2400000268
1685,2019-07-07,wholesale,12656963.950000003
1686,2019-07-08,retail_medical,339836.7899999995
1687,2019-07-08,retail_recreational,2429896.7300000046
1688,2019-07-08,wholesale,9763171.939999998
1689,2019-07-09,retail_medical,397732.6299999974
1690,2019-07-09,retail_recreational,3141799.629999939
1691,2019-07-09,wholesale,6708717.929999996
1692,2019-07-10,retail_medical,374647.72000000393
1693,2019-07-10,retail_recreational,2696999.209999989
1694,2019-07-10,wholesale,7394191.0100000035
1695,2019-07-11,retail_medical,414304.18999999604
1696,2019-07-11,retail_recreational,3481382.9299998535
1697,2019-07-11,wholesale,15524196.490000006
1698,2019-07-12,retail_medical,369575.0600000001
1699,2019-07-12,retail_recreational,2969437.9399999524
1700,2019-07-12,wholesale,1463502.9699999997
1701,2019-07-13,retail_medical,138287.63999999966
1702,2019-07-13,retail_recreational,3320251.170000027
1703,2019-07-14,retail_medical,41657.82999999997
1704,2019-07-14,retail_recreational,3673533.5100000342
1705,2019-07-15,retail_medical,44899.23999999998
1706,2019-07-15,retail_recreational,3258175.319999996
1707,2019-07-15,wholesale,957035.47
1708,2019-07-16,retail_medical,43716.08999999998
1709,2019-07-16,retail_recreational,3042568.4700000156
1710,2019-07-16,wholesale,7962141.460000006
1711,2019-07-17,retail_medical,51549.939999999966
1712,2019-07-17,retail_recreational,3102568.449999967
1713,2019-07-17,wholesale,7237414.689999994
1714,2019-07-18,retail_medical,54449.47000000002
1715,2019-07-18,retail_recreational,4244314.819999831
1716,2019-07-18,wholesale,6902495.559999999
1717,2019-07-19,retail_medical,40491.98999999999
1718,2019-07-19,retail_recreational,3497409.629999947
1719,2019-07-19,wholesale,733992.4199999998
1720,2019-07-20,retail_medical,41439.49999999994
1721,2019-07-20,retail_recreational,2794560.219999975
1722,2019-07-20,wholesale,828031.5699999998
1723,2019-07-21,retail_medical,41570.60000000002
1724,2019-07-21,retail_recreational,2792570.9000000334
1725,2019-07-21,wholesale,5448598.260000002
1726,2019-07-22,retail_medical,39898.09
1727,2019-07-22,retail_recreational,2806797.0800000043
1728,2019-07-22,wholesale,5560047.329999998
1729,2019-07-23,retail_medical,42989.06999999996
1730,2019-07-23,retail_recreational,2997229.4500000183
1731,2019-07-23,wholesale,5796771.959999998
1732,2019-07-24,retail_medical,50179.929999999964
1733,2019-07-24,retail_recreational,3221377.299999968
1734,2019-07-24,wholesale,5079736.289999999
1735,2019-07-25,retail_medical,57447.619999999966
1736,2019-07-25,retail_recreational,4118145.9899998303
1737,2019-07-25,wholesale,8102388.500000004
1738,2019-07-26,retail_medical,46936.58999999995
1739,2019-07-26,retail_recreational,3425817.6100000096
1740,2019-07-26,wholesale,621298.7699999999
1741,2019-07-27,retail_medical,39061.19999999998
1742,2019-07-27,retail_recreational,2790108.410000029
1743,2019-07-27,wholesale,1030948.2300000006
1744,2019-07-28,retail_medical,42710.64999999998
1745,2019-07-28,retail_recreational,2768890.660000006
1746,2019-07-28,wholesale,5960273.079999999
1747,2019-07-29,retail_medical,37708.07000000001
1748,2019-07-29,retail_recreational,2795852.660000024
1749,2019-07-29,wholesale,5609130.030000002
1750,2019-07-30,retail_medical,52322.260000000046
1751,2019-07-30,retail_recreational,3273385.6399999554
1752,2019-07-30,wholesale,6262721.809999998
1753,2019-07-31,retail_medical,57383.049999999996
1754,2019-07-31,retail_recreational,3699759.580000011
1755,2019-07-31,wholesale,3915498.179999999
1756,2019-08-01,retail_medical,61860.76999999999
1757,2019-08-01,retail_recreational,4620432.889999773
1758,2019-08-01,wholesale,3848375.210000001
1759,2019-08-02,retail_medical,53630.70000000003
1760,2019-08-02,retail_recreational,3660713.1799998763
1761,2019-08-02,wholesale,984276.31
1762,2019-08-03,retail_medical,36855.19999999998
1763,2019-08-03,retail_recreational,2861836.119999985
1764,2019-08-03,wholesale,635196.9899999998
1765,2019-08-04,retail_medical,44454.93000000004
1766,2019-08-04,retail_recreational,3075879.820000015
1767,2019-08-04,wholesale,5141573.07
1768,2019-08-05,retail_medical,41657.26
1769,2019-08-05,retail_recreational,2910750.299999991
1770,2019-08-05,wholesale,5347950.510000001
1771,2019-08-06,retail_medical,45606.13999999999
1772,2019-08-06,retail_recreational,3012590.890000005
1773,2019-08-06,wholesale,7617270.320000002
1774,2019-08-07,retail_medical,52690.850000000006
1775,2019-08-07,retail_recreational,3266526.7399998982
1776,2019-08-07,wholesale,5153266.099999998
1777,2019-08-08,retail_medical,60501.140000000014
1778,2019-08-08,retail_recreational,4315703.669999861
1779,2019-08-08,wholesale,4676961.760000001
